Absolute Magnitude,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Inclination,Asc Node Longitude,Perihelion Distance,Perihelion Arg,Perihelion Time,Mean Anomaly,Avg_Diameter_KM,Hazardous
1.844605873,-0.857988524,-1.738037209,1.131599385,-0.870321595,-0.598787523,0.066695217,-0.599600482,1.20025415,0.568085464,-0.326922223,0.006355707,-0.44456059,-0.53195967,0
0.460840568,-0.770185818,-1.735975692,0.806710789,-0.855453227,-1.505317662,1.231729115,-0.869090151,-0.529435474,0.69384871,1.584581761,0.774579687,0.588313614,-0.416624906,0
0.737593629,-0.045531883,-1.346099055,1.131599385,-0.517862409,0.319054043,0.195334717,0.170541915,-0.481815925,-0.661279778,0.667685321,0.12078009,-0.463990295,-0.458861569,0
-0.438606881,1.995339714,-1.591742483,1.131599385,-0.743032674,-1.725890503,2.558811162,-1.066518772,0.467885049,-1.836432833,-0.394166624,0.641825118,0.824573886,-0.099843975,1
-0.265636218,-0.689199803,-1.3765253,-0.492843591,-0.490979135,2.079596977,0.147781792,-0.700653457,1.437474753,-1.530680486,1.207713678,0.364840813,0.645794431,-0.193185583,1
0.979752557,0.325066679,1.0768855,0.806710789,-0.368646004,-0.544654262,-0.215117259,-0.834375852,-1.40961762,0.838528131,-1.382702508,-0.008338311,-0.35208582,-0.48499059,0
0.530028833,-1.002563138,-0.814544798,1.781376575,-0.357829786,0.167965687,-0.601817896,-0.575360327,-0.094081216,0.228919272,1.324133812,-0.723311966,0.797162747,-0.428684419,0
-0.81914234,0.003923386,-1.008210183,-1.142620781,-0.878832472,-1.603888675,1.760735842,-0.987426614,0.049452192,-0.266381202,0.649430292,0.76711352,0.614561185,0.199501453,1
-0.196447952,1.998850364,1.515141835,-0.817732186,0.167381434,1.726518839,0.468034181,-0.151495227,-0.629679566,-1.601677435,-0.110295135,0.164379158,-0.180096971,-0.224905335,0
0.35705817,-1.061103006,0.72795396,0.806710789,0.031779996,-0.139058781,-0.910177927,-0.433228488,-0.7838627,0.939066015,-0.58876232,-0.007361746,-0.018107829,-0.396319444,0
1.118129088,-1.204757414,-0.554583059,0.806710789,-0.705883629,0.871698085,-1.131619443,-0.937128245,0.844470975,-0.015327587,-1.213723827,0.243463966,-1.286804678,-0.496546924,0
0.945158425,-1.002782442,-0.908726172,0.806710789,-0.875713977,0.865234412,-1.604489246,-0.076720513,-0.489301698,0.330909993,0.773633409,0.314318938,1.43523592,-0.481753277,0
-0.265636218,0.791103016,0.390058898,-0.492843591,-0.616857494,0.58972035,-1.593840622,1.513331276,-0.342750645,0.518606495,-1.3974794,0.126956175,-0.361923147,-0.193185583,1
-0.507795146,1.296688248,-1.284268656,0.481822194,-0.261547062,-1.768712337,2.211329278,-0.468870585,-0.233810619,-1.003498985,0.596475352,0.865801651,0.479551918,-0.056058529,0
0.287869904,-1.249338739,-0.633659593,1.131599385,0.892453457,-1.431793382,0.870282876,-0.765527113,-1.29837864,1.271235412,-0.806776137,0.76155282,0.585911709,-0.381137416,0
0.184087507,-1.603028501,0.491804934,1.45648798,2.570019394,-1.500469907,0.696775574,-0.858191246,-1.452353229,1.985959902,-0.621547747,-0.696971193,1.62809713,-0.355574353,0
-1.856966319,0.006160495,0.695843576,-1.142620781,-0.686314537,0.500844846,0.557574817,-0.410485957,1.485681669,-1.090090618,-0.604478047,0.115816768,-0.321912994,2.444794474,1
-1.234271932,-0.026010062,-0.263592978,-1.142620781,-0.118548377,1.571390687,0.21925187,1.006839976,-0.245574339,-1.402830192,-0.296923127,0.277929716,-1.562055987,0.755200617,0
0.702999496,-1.101243292,-0.688596114,-0.817732186,-0.873271523,1.38394417,-0.692198784,-0.444449555,-1.431193936,-0.695591397,1.307833861,0.425091265,0.203979302,-0.454392832,0
-0.231042085,-0.167775615,0.616041372,-0.492843591,-0.458549309,0.729497279,0.225824901,-0.786472762,-0.427104082,-0.960161709,1.360579615,0.052230955,0.059469901,-0.209410581,1
1.083534955,0.07456434,-1.68527746,1.131599385,-0.910696235,2.157161053,1.010742526,-0.950308832,1.432734088,-2.044626185,1.419762573,0.334327927,1.03054021,-0.493854246,0
1.118129088,-0.820816655,-1.60675775,1.131599385,-0.652241124,-0.474361818,-0.287216214,-0.158214393,-0.334291668,0.776711707,-1.636742021,0.014434081,-0.389066981,-0.496546924,0
-0.265636218,-0.167779142,0.616035869,-0.817732186,-0.458417512,0.729497279,0.226014459,-0.786409247,-0.427358155,-0.960337098,1.36042625,0.443421451,0.337512285,-0.193185583,1
0.4954347,-1.394920314,-0.631445162,0.806710789,0.929068669,-1.127192791,0.314135505,-0.860743346,1.330114465,1.395080302,0.123709783,0.44069512,1.215729784,-0.422793478,0
0.460840568,1.416323028,-1.237281368,1.45648798,-0.139701249,0.191396501,-1.540673278,3.149212571,1.480670899,0.756868965,0.610965574,-0.626295223,1.138093615,-0.416624906,0
1.325693884,-0.884700035,-1.652287333,1.131599385,-0.807888006,-1.033469533,0.573824165,-0.793518437,-0.263557525,0.700294222,1.525759604,0.308812256,1.59726577,-0.510340544,0
0.772187761,0.421658681,-1.396167259,1.781376575,-0.440867462,0.249569558,-0.628813239,1.464047739,-0.229743857,0.069948227,0.844945432,-0.77028982,-1.105056277,-0.463129178,0
-0.16185382,-0.958820299,0.35657182,1.131599385,1.332655583,-1.635399081,1.10661004,-0.9399614,-0.062034089,1.541658342,1.455525532,1.160452036,0.086642133,-0.239702709,0
1.15272322,0.338508447,1.047397547,0.481822194,-0.697254799,1.560887219,-0.830450203,1.120952383,-1.522917309,-0.737643366,0.018580897,0.201029998,-0.679208335,-0.499118414,0
0.391652302,-0.846768321,-1.148169377,-0.817732186,0.103056723,-1.502893785,1.094525059,-0.553230288,-0.054566642,0.992811973,1.364911391,0.826239122,0.492414031,-0.403401913,0
2.398111995,-0.519574311,-0.359924129,0.806710789,-0.87861617,1.58754987,-0.989727256,-0.754435754,0.125139427,-0.618255476,-0.138644397,0.379263681,0.631917523,-0.543284889,0
0.772187761,-0.133457701,0.507492384,1.131599385,-0.737674405,0.475798113,0.113125213,-0.825963109,-1.582593665,-0.694066032,-0.662384797,0.158739019,-0.685911302,-0.463129178,0
0.426246435,-0.92623509,-1.626006588,0.481822194,-0.911144788,-0.988223822,0.49692906,-0.809587809,1.600395167,0.723425174,-0.020426633,0.304511982,1.609666529,-0.410165618,0
0.011116843,-0.486064804,0.775784074,-0.167954996,0.614361694,0.658396876,-0.158086925,-0.24022495,-0.267043417,-0.612893369,-0.272006214,0.26691847,-1.506497149,-0.304279325,0
1.429476281,-0.747322755,-1.702240446,1.131599385,-0.841254809,-1.027813819,0.627968544,-0.949556824,1.448715394,0.601505594,0.264479932,0.339533801,1.495349032,-0.515933132,0
1.187317353,-0.051195355,-1.725794341,1.131599385,-0.883072239,-0.729676902,0.610619938,-0.211408565,1.501244304,0.049428206,0.529324043,0.149715856,-1.106498563,-0.501574167,0
1.706229342,-0.623496795,-1.634703352,1.131599385,-0.691676129,0.167965687,-1.193282085,0.304140381,1.478098937,0.745635648,0.194087076,0.333283574,1.366445411,-0.527566074,0
0.599217098,0.112649959,-1.611987446,1.131599385,-0.786432666,0.82079666,-0.016618477,0.515447696,1.478581994,-0.850255087,1.081365043,0.126467892,-0.237942235,-0.439682825,0
-0.715359942,1.396943684,1.016667342,-0.492843591,0.427409248,-0.750683839,0.651287807,2.895204408,1.637715507,-0.263715613,-1.2390333,0.630707954,0.050134911,0.102313402,0
1.15272322,-0.126202655,0.796380008,0.806710789,0.05950943,-0.816128528,-0.004262219,-1.146606244,-0.64239258,1.108620652,-1.05183282,0.212670397,-1.401775724,-0.499118414,0
-0.369418616,-0.013918981,0.352643492,-1.142620781,-0.295174136,0.285927719,-1.315997396,0.446393817,1.341184636,0.699143487,1.01048939,0.337868769,1.316975772,-0.139776776,0
-0.95751887,0.313400772,0.550076169,-0.492843591,-0.274655884,1.656226395,-0.932056793,0.727242063,1.606663118,-0.716009791,-0.352333162,0.146533017,-0.014226718,0.351843621,0
0.737593629,-0.333342167,-1.338213695,1.131599385,-0.514962874,0.852307066,-0.230887504,0.067546578,1.489520673,-0.697232994,1.137390556,0.139154762,-0.348716608,-0.458861569,0
1.325693884,1.08542981,1.513616944,1.131599385,-0.69230078,1.250630914,-0.685004485,-0.826735126,0.510917036,-0.616205166,-0.350774513,0.217990663,-0.966085788,-0.510340544,0
-0.438606881,-1.113174545,0.287419276,0.156933599,0.749337372,-0.958329334,0.113315082,-0.821267761,-1.354920456,1.265868252,-0.653266864,0.283269047,-1.667770168,-0.099843975,0
1.221911486,-0.460804931,-1.736019427,1.131599385,-0.861847488,-0.796737509,0.512119772,-0.555976438,1.713344639,0.310830536,-0.516203549,0.137791596,-1.092858901,-0.503919393,0
0.253275772,-0.735580998,1.631603235,0.481822194,0.180697365,-0.40810917,-0.304259352,0.317494127,-0.196831777,0.657028548,1.112737713,0.564410638,0.290570029,-0.373005655,0
1.498664547,0.809153949,1.175318924,0.806710789,-0.902637986,0.852307066,-0.95093937,-1.211716879,-0.102685642,-0.134686337,-0.559106387,0.160733457,-0.561751721,-0.519254597,0
-0.438606881,0.874533772,-0.675562,1.131599385,-0.040566613,-1.227379723,1.433234517,-0.487953818,-0.632160846,-0.386502165,-0.424611484,0.471769372,1.105331473,-0.099843975,0
1.15272322,-0.735354771,-1.639972563,1.131599385,-0.750884013,-0.11239613,-0.317442149,-1.057149786,-1.514770491,0.294903512,0.232479583,0.532896826,0.254832662,-0.499118414,0
-1.338054329,1.723227884,1.168678293,0.156933599,0.251953049,-1.308175635,1.282159087,-0.443700352,-0.88217002,0.045106775,-0.158605394,0.573462399,0.872933305,0.949116274,0
-0.404012748,-1.869785486,0.156299002,-0.492843591,1.837106,-0.516375693,-0.794844008,-0.351427069,-0.953886559,1.486973922,-1.078621285,0.033981266,-0.534789811,-0.120270038,0
0.702999496,-0.986601151,-1.196003297,1.131599385,-0.120698108,-0.747452002,-0.044329194,-0.524669926,-0.050934552,0.998838352,-1.560987173,0.191943284,-1.303928384,-0.454392832,0
0.080305109,3.126412519,-1.065177584,1.781376575,-0.842837703,-1.739625808,3.201846116,-0.18448994,-0.031280568,-3.027018264,-0.299588653,-0.630279862,1.538509772,-0.326224032,0
1.360288016,-1.241233202,-1.327109264,1.45648798,-0.216950929,-0.634337725,-0.191983675,-0.685685735,0.14415457,0.975150824,1.488518238,-0.6780807,-1.610952091,-0.512291217,0
-0.265636218,-1.151007373,0.270715537,-1.142620781,-0.493716969,0.20189997,-0.841582537,-0.717973847,1.40079539,0.414436945,1.369387316,0.45799896,0.530200789,-0.193185583,1
0.530028833,-0.259801566,-1.375721219,-1.142620781,-0.328308356,1.958403108,0.021558245,0.682202371,1.750484303,-1.426527454,1.615878667,-1.84285781,0.209175728,-0.428684419,0
0.806781894,0.049641654,0.412387162,1.131599385,-0.181321426,1.275677647,-1.082165042,-0.478889687,-0.430186863,-0.36340756,0.061990971,0.407890166,0.438298748,-0.467204713,0
0.806781894,0.367064578,1.527928984,0.806710789,-0.096201579,-0.536574671,-0.39828179,-0.839250015,-1.643017921,1.052780742,0.249110733,0.089734436,-0.793443901,-0.467204713,0
1.567852812,0.031484572,-1.712866268,1.45648798,-0.901124879,-0.131787149,0.439076355,-0.802012679,1.721270227,-0.475150293,0.843064693,-0.609797419,1.292230692,-0.52228381,0
1.15272322,-1.493640597,-1.232161868,0.806710789,-0.087798687,0.094441406,-1.321288644,-0.780051275,-0.209527319,1.007469022,-1.465142777,0.401608163,0.95062641,-0.499118414,0
0.910564292,-0.247206739,-1.199951662,1.45648798,-0.508996566,0.538818925,-1.042487649,0.728212158,0.077979852,0.175713727,0.658679691,-0.760892767,-0.875316623,-0.478363394,0
-0.576983411,0.062272133,1.033250028,-0.167954996,-0.59998415,1.312843767,1.318867594,-0.806022382,1.17911779,-2.011104726,-1.167686222,0.418258488,0.25716915,-0.008048742,1
1.844605873,-1.179908173,-0.581791195,0.806710789,-0.909942389,0.751312175,-0.632484957,-1.21772666,1.803597191,-0.298122116,-0.689308909,0.47037549,0.120069544,-0.53195967,0
-0.265636218,1.767131725,0.921403101,1.131599385,0.427154515,0.1736214,0.644752105,-0.140772289,0.78556149,-0.949545692,-1.402889797,0.358397815,1.182296693,-0.193185583,0
0.530028833,-0.259806683,-1.375721861,-1.142620781,-0.340345081,1.958403108,0.021482207,0.68216949,1.750470342,-1.426537275,1.615870639,-1.585038326,0.203412545,-0.428684419,0
1.118129088,0.186646461,-1.461228216,1.45648798,-0.446580144,-0.576164668,-0.04986041,1.090616996,0.113165347,0.555695017,1.231930928,-0.702856003,-1.473729231,-0.496546924,0
0.945158425,-0.707096869,-0.053053465,0.806710789,-0.729463117,1.169835002,-0.081893455,-0.725653004,-1.352482324,-0.988740512,1.285468034,0.158864002,-0.388359168,-0.481753277,0
-0.334824483,-0.872412117,0.254806158,-0.492843591,0.866238028,-0.141482658,-1.100595047,0.094563284,1.530212532,1.11556379,1.026658212,0.031786643,-0.232664246,-0.158405568,0
0.599217098,-1.008710162,-1.192012976,0.156933599,-0.790350028,0.371571386,-1.297896697,-0.850860619,-1.642114543,0.623052168,0.476480241,0.319982379,1.437563533,-0.439682825,0
0.530028833,-0.399728081,-1.035244398,1.131599385,0.021153167,-0.110780212,-0.55172673,0.082694274,0.183327187,0.504372499,0.984082312,0.435792171,0.808188352,-0.428684419,0
2.017576536,-1.201188486,-1.097210384,0.481822194,-0.68069821,0.870890126,-1.636487096,-0.934233999,-1.479700154,0.36444267,-1.252078462,0.381595997,0.842955339,-0.536427282,0
1.67163521,-0.707910798,-1.393608472,1.781376575,-0.563321314,-1.36877257,0.988207186,-0.859774768,-1.424224339,0.808280322,-0.354960358,-0.664330412,-1.602239409,-0.526335283,0
-1.234271932,0.881973022,-1.045261285,-1.142620781,-0.517814785,0.188972624,-0.685968445,2.356902964,0.21322365,0.110116533,-0.867042195,0.374144659,1.049295018,0.755200617,1
-0.127259687,1.113025872,0.182069184,-1.142620781,-0.906424903,0.235834253,0.265372916,-1.191900936,-1.319093522,-0.637747311,0.865958145,0.381728395,1.015366423,-0.253834092,1
-0.438606881,1.074713761,0.191061346,1.131599385,-0.005468728,-0.724829147,-0.329436527,1.967568536,-1.414425458,1.042989678,0.177174892,0.136207061,-1.01815606,-0.099843975,0
0.045710976,0.347300706,0.405994688,-0.492843591,1.819717651,0.619614838,-0.426607101,1.806294857,0.251107132,-0.444017928,-0.286597552,0.310027137,1.481992731,-0.315504281,0
-0.023477289,1.279437667,-1.331427389,1.131599385,-0.668287138,-0.172185105,1.361925531,-0.004824863,-1.513849367,-1.409222661,1.095523177,0.521061537,0.258155176,-0.292525352,0
0.875970159,0.592077855,0.003827869,1.131599385,-0.703814747,0.634158102,-1.210536141,1.089235624,-1.439177503,0.199513546,0.925452663,0.24673154,-1.33988836,-0.474813751,0
1.706229342,-1.043246902,-0.301013611,0.806710789,-0.774533276,0.504076683,-1.66677933,-0.145529989,0.000974794,0.761407243,0.375268168,0.471044892,0.268616923,-0.527566074,0
1.394882149,-0.014070585,-1.666028209,1.45648798,-0.76697765,-0.612522829,0.758250115,-0.798587079,0.405964991,-0.294424698,0.874207998,-0.689023099,-1.399105122,-0.514154097,0
0.4954347,-0.072128714,-0.99903149,1.131599385,-0.833125257,0.554170148,-0.414717526,-0.65425132,-1.409727087,-0.314483538,0.940427499,0.286932755,-1.672994721,-0.422793478,0
-0.334824483,2.010269909,0.971838223,-0.817732186,-0.11769668,-0.323273462,0.099197999,2.836329893,0.278488638,-0.139624977,-0.636863895,0.016521727,-0.097477837,-0.158405568,0
0.668405363,0.858939908,0.692301882,-0.817732186,-0.905095359,0.814332987,-1.1441504,0.882068721,-1.30796638,-0.003269652,0.991335772,0.203609104,-0.935091707,-0.449713492,0
0.426246435,-0.949125162,-0.133672773,1.131599385,0.64629202,-0.572124872,-0.595319456,-0.269974244,-1.519194564,1.350169196,0.022172307,0.112367015,-0.912495397,-0.410165618,0
-0.680765809,-0.921843193,-0.599564961,-0.167954996,0.043836657,-0.231974081,-0.547783891,-0.01416579,0.128790951,0.677928017,-1.148269912,0.033225011,-0.29915323,0.072788758,0
1.256505618,-1.059631673,-1.297585546,1.45648798,-0.163069197,-1.403514812,0.924273019,-1.064270078,0.640556783,1.062614702,1.410985792,-0.631482032,-1.683959463,-0.506159066,0
0.35705817,-0.644911198,-1.404463853,1.131599385,-0.556680515,-0.963985048,0.521195678,-0.90637412,0.591254659,0.632426294,1.116486565,0.310117167,1.589164987,-0.396319444,0
1.291099751,-0.807237987,-1.408268904,1.45648798,-0.724855758,-1.079523203,0.597886559,-1.1351712,1.078735467,0.775237558,0.731056627,-0.65224092,-1.514969343,-0.508297938,0
-0.784548207,1.880545792,0.388627547,-1.142620781,-0.630376105,-1.169206666,1.50509397,-0.349171515,-1.433272906,-0.608130387,-0.911549166,0.357282497,1.440993314,0.165602627,1
-0.16185382,-0.019488189,-0.333801887,-1.142620781,-0.100145522,0.428936484,-2.031449654,1.0460863,0.37963427,1.087983214,-1.707704446,-3.289944787,-0.840248529,-0.239702709,0
-0.992113003,1.473464429,1.281707313,-0.817732186,1.314624862,-0.973680558,0.908605404,0.514216335,1.054112115,-0.026836796,-1.700514821,0.329863479,1.512874768,0.394519714,0
-1.753183921,1.394801726,1.420874441,-0.817732186,2.283953356,-1.570762351,2.110912604,0.413213798,-0.061851471,-1.151412668,-1.63080521,0.673987149,0.681656382,2.057881872,0
1.740823475,-1.264676046,-0.422547925,0.806710789,-0.887436715,0.674556058,-1.152418456,-0.453887205,-1.137588037,0.173130359,0.859755569,0.311758898,1.472929608,-0.528741472,0
0.146725843,-0.659981887,0.099134112,0.481822194,1.355980338,-0.627874052,-0.429882776,-0.181850749,1.702706043,1.248317993,0.653952978,0.17843449,-1.216818142,-0.345472181,0
-0.369418616,-0.355017332,-0.59438787,-1.142620781,0.042936228,-0.008169403,-0.694985778,-0.015000607,0.275557286,0.516869969,-0.80679761,0.552822139,0.052438895,-0.139776776,0
-0.888330605,1.3625253,0.865327131,-0.817732186,2.858721372,-0.23278204,0.77514973,2.938150931,0.383875683,-0.906738425,-0.395325137,0.021383367,-0.017986032,0.272167207,0
-0.30023035,0.16220829,-0.293176947,0.156933599,0.904137984,-1.415634199,1.568232132,-0.25088556,-0.838095354,-0.295183251,-0.002974853,0.695102982,0.598257644,-0.176195924,0
1.67163521,0.161299065,-1.699016611,1.131599385,-0.906610261,-0.358823663,0.755209897,-0.639868716,0.577360677,-0.589510142,0.801477922,0.604315282,0.002442613,-0.526335283,0
0.011116843,0.748964213,-0.565488947,0.806710789,0.659228066,0.840187679,1.246092483,1.491991918,0.653479013,-1.828305511,0.240211156,0.378209796,0.817948536,-0.304279325,0
0.979752557,1.439696006,-1.664977273,1.45648798,-0.804479004,-1.768712337,2.236681441,0.277429375,-1.118590709,-1.102535277,-0.95172097,-0.65198248,-1.575568737,-0.48499059,0
0.218681639,-0.529701384,-0.528758862,1.45648798,0.902410225,0.158270177,-1.870739991,0.545359755,0.527051445,1.361320615,-1.111682548,-0.528726646,1.240526784,-0.364490654,0
-0.853736473,0.078124093,0.131478896,-1.142620781,0.495700053,0.28511976,-0.727019665,-0.092291273,1.140661679,0.200115405,-1.558493641,0.406980329,0.833432727,0.234997883,0
-0.81914234,-0.272863455,1.280595467,-1.142620781,2.367805072,-0.810472814,-0.611518817,0.961561132,0.592512502,1.778285186,1.270141565,0.179233112,-1.262021076,0.199501453,0
1.394882149,1.146029973,1.656346675,0.806710789,-0.847873568,1.362129274,-0.555964896,-1.081144897,-1.162093847,-0.769807903,-1.464840637,0.265580725,-1.44233923,-0.514154097,0
-0.507795146,-0.206743085,-0.973549907,-1.142620781,-0.906739699,-1.185365848,0.729089684,-0.196851163,0.757032759,0.764886765,-1.616908722,0.56020463,0.865319295,-0.056058529,1
0.702999496,-0.9376764,-1.245213635,0.806710789,-0.218842605,-1.467343583,1.017597592,-1.096193076,0.360410962,1.073130348,-1.439462419,0.909678224,0.281464506,-0.454392832,0
0.391652302,-0.2141613,-0.945848576,1.131599385,-0.747168222,0.416817097,0.571570103,-0.60330165,-1.246472059,-1.046233769,1.106604516,0.345092383,1.23279185,-0.403401913,0
0.737593629,-0.49432516,-1.285385042,0.806710789,-0.226209949,0.960573588,-0.455418633,0.055095285,-1.243359383,-0.601932915,1.277703221,0.213588707,-0.989792794,-0.458861569,0
0.391652302,-1.162099874,-0.344391846,0.481822194,1.374653431,-1.16516687,0.23954492,-0.407414861,0.400996089,1.619093436,-1.517861278,0.580109819,0.833592906,-0.403401913,0
2.017576536,-0.026668903,-1.747129597,1.131599385,-0.893851465,-1.03589341,0.960021113,-0.981167224,0.583579442,0.07834219,-1.182923513,0.43288366,1.176415582,-0.536427282,0
1.360288016,-1.135816409,-1.651558108,0.156933599,-0.730727925,0.934718896,-1.439622411,-0.353880069,0.62906995,0.152457694,0.480864749,0.390702836,0.736751997,-0.512291217,0
2.086764801,-0.829653213,-1.722758928,0.806710789,-0.903677455,0.333597307,-0.58612421,-1.0189027,-1.143050507,0.040711349,-0.835543865,0.267970237,-1.539018707,-0.537945484,0
-0.922924738,1.150853017,-0.42762955,-1.142620781,-0.910043563,-0.482441409,1.560742297,0.53553944,-1.433224128,-1.423904521,-0.723106912,-0.013221135,-0.101411207,0.311088268,1
-0.507795146,-0.213523055,-0.431258365,-1.142620781,-0.910221511,0.535587089,-1.007189466,-0.565335234,0.760500262,0.192828939,-0.959669346,0.341071732,1.256166473,-0.056058529,1
-0.16185382,0.59769499,0.452468284,-0.817732186,0.53563788,1.145596228,-0.804249048,1.112305566,0.714013345,-0.506084594,1.616624702,0.401471529,0.529833497,-0.239702709,0
-0.369418616,0.589605553,0.605173634,-1.142620781,1.24076314,1.090655008,-0.217202424,0.113470346,-1.520191908,-0.858030924,-1.746180244,0.168481366,-0.512627785,-0.139776776,0
0.149493374,-0.40101971,-1.310014078,-0.492843591,-0.606514195,0.172005482,-0.461933202,-0.140599547,-1.215813088,0.08190801,0.910032469,0.476370454,0.409311609,-0.346237842,0
1.464070414,-0.809324325,-0.15418452,0.481822194,-0.823703762,0.740000747,-0.787707539,-1.082597803,1.161932655,-0.167234693,1.060312866,0.187601701,-0.834404698,-0.517632098,0
0.460840568,0.046742642,0.036278483,1.131599385,0.0514831,0.697178914,-0.936925211,-0.399729668,0.434503026,-0.019653196,-0.453352458,0.293514505,1.622163878,-0.416624906,0
1.498664547,0.382406771,-1.752355004,1.131599385,-0.9008531,-1.519052967,1.565972046,-0.450293321,-0.918638673,-0.048691419,0.561599704,0.898077014,0.238738131,-0.519254597,0
-1.99534285,1.222463562,0.463727423,-1.142620781,-0.758980117,2.781713457,1.696067085,2.332862864,0.704553482,-2.534286074,0.083916449,0.289050057,1.654647546,3.051279565,1
-1.268866064,0.279475507,-0.048503369,-1.142620781,-0.898564815,0.050811613,-0.395625022,-0.05202672,-1.140346004,0.151192876,1.061985756,0.549678489,0.014317526,0.816886341,1
-0.922924738,-1.248103642,-0.376789454,-1.142620781,1.243421232,-0.926010969,-0.066773171,-0.497415256,-0.44853219,1.450637065,-0.634879836,0.383333054,1.337466014,0.311088268,0
-0.992113003,1.715833697,0.78257547,-1.142620781,-0.793139917,0.332789348,1.890847946,0.744707945,-0.129486847,-2.145296265,0.439808319,0.317041034,1.438895724,0.394519714,1
0.668405363,-1.206937253,-0.480566967,-0.817732186,-0.758561467,1.048641133,-1.210783126,-1.104701754,0.592350408,-0.101465907,1.433188729,0.444985862,0.186105261,-0.449713492,0
-0.334824483,0.042001225,0.927605744,-0.817732186,0.131797339,-0.581012423,-0.341164162,-0.831927155,1.062700652,1.066894779,1.05091534,0.165690424,-1.149177167,-0.158405568,0
1.567852812,-1.668770322,-1.574077446,0.481822194,-0.612501547,0.424896688,-1.744617544,-0.946989876,0.797817447,0.941536647,-1.773406592,0.333099277,1.336743209,-0.52228381,0
0.391652302,0.496370268,-1.545605392,1.45648798,-0.802997118,0.07262651,1.099864821,-0.514741269,-0.86655186,-1.30178263,-1.167185634,-0.639078478,-1.241740421,-0.403401913,0
0.184087507,0.069128553,-0.714862702,1.131599385,0.675320596,-0.801585264,-0.106807257,1.149466561,-0.932498055,1.033519007,0.447425289,0.311427374,1.571814521,-0.355574353,0
-1.165083666,0.665472922,0.58056647,-1.142620781,-0.736056291,-0.496176714,2.183182279,-0.145304964,1.405125309,-2.099285166,-1.204940021,0.098430312,-0.654456482,0.640033159,1
0.35705817,-0.921809068,0.004447437,-1.142620781,-0.739388874,0.763431562,-0.265755562,-1.092014132,-0.915588112,-0.595149409,1.401338036,0.342839505,1.197561414,-0.396319444,0
1.492437603,-0.990105758,-1.65973507,0.481822194,-0.883362525,-0.588284055,-0.076455303,-1.09754167,0.88194493,0.744715035,-1.492942698,0.230145824,-1.429598748,-0.518968034,0
0.361901348,-0.277422393,-0.322703875,1.131599385,-0.857320315,-0.650496907,-0.063108209,-0.742898139,-0.464551138,0.837824179,0.063669006,0.259457599,-1.562997026,-0.397330732,0
0.391652302,-1.255658529,-0.482182097,1.131599385,0.825591376,-0.979336271,0.016516225,-0.746012727,1.092955206,1.473407252,1.522301572,0.454298181,1.11748776,-0.403401913,0
0.253275772,-0.629930232,-0.820623178,0.806710789,-0.440591685,0.491957296,-0.286583761,-0.170713065,-0.708899677,-0.378038608,0.655763599,0.363686306,1.082935124,-0.373005655,0
0.737593629,-0.951074149,-1.560177328,1.131599385,-0.799212549,-0.581012423,-0.170960591,-0.547590581,0.904698542,0.840772286,1.550651437,0.178557355,-1.200911511,-0.458861569,0
-0.334824483,1.21092462,1.500373098,0.481822194,1.871860548,0.558209944,0.334845549,1.068183159,-1.119133218,-0.976363707,0.20941496,0.250631444,-1.374452565,-0.158405568,0
0.460840568,-0.781822866,-1.407434011,1.131599385,-0.501961483,-1.228187682,0.764579482,-0.517657053,-0.833395688,0.836497881,0.282552456,0.659485902,0.622284693,-0.416624906,0
1.948388271,-1.230471969,0.371065255,1.45648798,-0.799669962,0.047579777,-0.662911846,-0.768157717,-0.859599509,0.435011375,1.168973096,-0.42595961,-1.372114358,-0.534762606,0
1.187317353,-0.196615196,0.980171017,0.481822194,-0.91170343,1.667537823,-0.518235519,-1.221105105,1.150625911,-0.957766612,-1.423257419,0.333869301,1.133009117,-0.501574167,0
0.149493374,0.336011119,1.324567133,0.806710789,-0.396351072,1.69824027,-0.445834055,-0.528747557,1.271997101,-1.020814421,1.610943011,0.305413345,1.463550015,-0.346237842,0
1.325693884,-0.99270783,-0.242649203,0.806710789,-0.650390428,0.633350143,-1.890354708,-0.182830141,1.432026363,0.793785557,-0.258865292,0.102248659,-0.184706928,-0.510340544,0
0.011116843,-1.153898448,-0.66418245,0.156933599,0.852670685,-1.361500938,0.709639685,-0.634629861,0.631579953,1.366044975,-1.235139567,0.844319342,0.317435784,-0.304279325,0
-0.196447952,0.142596283,1.178883178,1.131599385,0.590394568,-0.359631622,-0.746191787,-0.259724255,-0.797498583,1.12029226,0.536692021,0.146266103,-0.974351555,-0.224905335,0
0.806781894,-0.368594915,0.400018927,0.481822194,-0.426055246,0.984004403,-1.424245244,0.057179299,0.437718445,0.089272598,1.306813378,0.454340548,0.125309194,-0.467204713,0
-1.095895401,0.573292395,0.960683628,-1.142620781,-0.123803646,-0.679583436,-0.222126816,0.553364803,-0.421212744,1.017991664,0.221338067,0.27452339,-1.626258512,0.53499919,0
-1.580213258,-0.209209354,-1.315426166,-1.142620781,-0.692815786,0.396618119,-1.700398013,0.98047291,1.144746128,0.859925738,-1.419419062,0.401360315,0.822971762,1.52075698,1
